ln_uwe,ln_ahe,age,gender,race,years_ed
5.789725,2.100845,47,1,1,12
6.252348,2.851151,26,2,1,12
6.047554,2.040221,41,1,1,18
3.218876,1.609438,31,2,1,12
6.823726,2.911702,30,1,1,16
3.875359,2.776747,30,2,1,16
6.437752,2.430418,49,1,1,12
4.60517,2.302585,34,2,1,13
5.445825,1.574624,26,1,1,12
5.164786,1.868949,27,2,1,12
6.001034,2.312155,44,1,1,12
6.763174,3.074295,37,1,1,16
5.789725,2.611671,36,2,1,13
5.521461,2.525729,42,2,1,16
5.962194,2.273315,26,2,1,12
4.342806,1.570217,45,2,1,16
5.7291,1.634756,25,2,1,16
6.868535,3.179655,45,1,1,13
5.946344,2.480608,25,2,2,13
4.948942,1.260062,26,1,2,12
6.740701,3.051822,44,1,1,12
6.526044,2.837165,42,1,1,16
7.130899,3.442019,28,1,1,12
5.584219,2.252014,47,2,1,11.5
6.553824,2.641801,44,1,1,13
5.899898,2.4987,40,2,1,16
6.763174,3.074295,32,1,2,16
4.460589,1.464857,25,2,1,12
7.233178,3.544298,36,2,1,16
6.763174,3.074295,43,1,1,16
6.54003,2.851151,42,1,1,12
5.90095,2.212071,27,2,1,12
5.896154,1.888821,33,1,1,12
6.106894,2.418015,39,2,1,12
6.294651,2.382628,38,1,1,12
6.694181,3.005302,42,1,1,13
4.916606,1.697731,39,2,1,12
6.357709,2.551046,30,1,1,20
4.094345,1.609438,47,2,1,12
6.357709,2.668829,36,2,2,12
6.594098,2.787435,32,1,1,13
1.954278,1.261131,39,2,1,13
6.340902,2.246557,32,1,1,22
5.889186,2.200306,34,2,1,12
6.291569,2.60269,40,1,1,12
6.086176,1.991832,35,1,1,12
5.664562,1.975682,35,2,1,12
6.175387,2.486508,40,2,1,13
5.952244,2.263364,33,2,1,16
6.087648,2.175626,35,1,1,13
6.516889,2.645688,32,1,1,15
5.595569,1.906689,33,2,1,12
6.645391,2.956511,45,1,2,12
6.645391,2.551046,50,1,2,12
6.092006,2.403126,39,2,1,16
5.096691,1.918637,31,2,1,12
6.357709,2.668829,34,2,1,13
6.475403,2.56338,40,1,1,18
5.298317,1.609438,26,1,1,11
6.60717,2.91829,36,1,1,12
6.509886,2.821007,48,1,1,12
6.052089,2.36321,32,1,1,13
5.480639,1.568616,28,2,1,14
5.480639,1.568616,33,2,1,14
6.357709,2.668829,30,1,1,11
5.521961,2.120763,32,2,2,11
6.141706,2.229683,35,1,1,14
6.54003,2.902444,41,2,1,14
5.952244,2.263364,34,1,1,16
6.422247,2.510224,27,1,1,16
5.035953,1.347074,49,1,1,9
6.306416,2.617536,37,1,1,16
6.323807,2.634928,42,2,1,14
6.166512,2.477632,26,2,1,12
5.219274,1.530395,32,2,1,12
5.895976,2.43024,30,2,1,12
5.818712,2.129833,43,2,1,12
3.688879,0.6931472,35,2,1,16
5.203007,1.514128,30,2,1,12
5.259097,1.570217,35,1,1,11
5.441418,1.752539,36,2,1,12
5.259097,1.703749,35,2,1,12
7.274,3.361977,43,1,1,16
6.812445,3.005783,44,1,1,12
6.482872,2.793993,36,1,2,12
6.047554,2.409968,41,2,1,12
6.001034,2.312155,32,2,1,16
5.259097,1.857899,40,2,1,13
7.313221,3.442019,40,1,1,13
5.259097,2.486508,42,2,1,15
3.218876,1.832582,39,2,1,13
5.952244,2.263364,43,2,1,12
5.911422,2.222542,40,1,1,12
6.258625,2.569746,40,2,1,12
6.390499,2.478476,27,1,1,12
6.047554,2.358675,40,1,1,13
4.055124,0.9640814,38,2,1,13
4.748271,1.529395,39,2,1,12
6.511859,2.82298,46,1,1,8
5.259097,1.570217,47,2,1,12
5.259097,2.263364,32,2,1,15
5.02472,2.31667,28,2,1,11.5
5.228637,1.896433,28,1,2,11
5.388369,1.69949,27,1,1,12
6.288716,2.417515,49,1,1,12
5.336336,1.935138,40,2,1,11
5.276339,1.587459,27,1,1,12
6.511859,2.504526,35,1,1,12
5.298317,1.609438,48,1,1,13
6.963845,3.274965,41,1,1,18
6.945496,3.256616,46,1,1,16
6.649259,2.960379,35,1,1,16
6.991614,3.302734,48,1,1,13
4.094345,0.8754687,45,2,1,16
5.972046,2.283167,26,1,1,12
6.323807,2.634928,49,1,1,12
4.64773,1.651998,46,2,1,13
6.453019,2.646357,37,1,1,15
4.674163,1.272966,29,2,1,12
5.789725,1.877702,45,2,2,16
5.765914,2.077035,41,1,1,12
5.521461,1.832582,34,1,1,12
5.259097,1.570217,38,2,1,13
6.954275,3.265396,35,1,1,16
5.480639,2.772589,25,2,2,12
6.523223,2.785554,25,1,1,16
6.645391,2.733368,26,1,1,15
6.926804,3.237924,27,2,1,16
5.48224,1.793361,39,1,1,12
5.846883,2.158004,49,2,1,12
5.438079,1.7492,30,2,1,12
5.7291,2.040221,49,1,1,8
5.846883,2.040221,26,2,1,12
6.559449,2.870569,40,2,1,15
6.694181,2.782158,49,1,1,18
6.511859,2.82298,48,2,1,18
6.374238,2.567576,45,2,1,16
6.134565,2.445686,44,1,1,13
6.153984,2.465104,48,1,1,12
5.90095,2.212071,48,2,1,12
4.841559,2.538974,31,2,1,13
5.447695,1.758815,39,1,1,12
6.580853,2.77419,41,1,1,12
6.886249,3.19737,36,2,1,16
6.55108,2.744418,37,1,1,18
5.846883,2.158004,39,1,1,12
6.664809,2.858147,36,1,1,12
6.827713,3.02105,37,1,1,16
7.274,3.467337,43,1,1,20
7.824046,3.872802,40,1,1,20
4.758749,2.050699,29,2,1,12
3.698449,0.7027166,30,2,1,12
5.952244,2.263364,38,1,1,14
5.269047,1.580168,32,2,1,12
6.175387,2.486508,35,2,1,16
7.067385,3.060052,45,1,1,16
4.948115,1.259236,40,1,1,12
6.620073,2.931194,48,1,1,16
6.323807,2.634928,26,1,1,12
5.991465,2.302585,25,1,1,11
6.422247,2.733368,26,2,1,16
5.90095,1.988927,26,1,1,12
6.562915,2.825245,35,2,1,16
7.115395,3.203372,30,1,1,20
6.645391,3.090043,42,1,1,16
5.233779,1.544899,27,2,1,11
6.493928,2.709739,42,1,1,12
5.789725,2.388528,42,2,1,12
6.976748,3.170086,49,2,1,18
5.570251,1.881372,27,1,1,15
7.050856,3.361977,42,1,1,18
5.789725,2.100845,25,1,1,12
6.55108,2.862201,37,1,1,12
5.801421,1.850177,35,1,1,12
6.047554,2.240891,30,1,1,12
4.317488,1.609438,28,2,1,12
6.175387,2.486508,25,2,1,13
6.252348,2.563469,47,2,1,16
5.869768,2.180888,34,2,1,12
6.802395,3.113515,40,1,1,13
5.90095,2.212071,40,2,1,12
6.827713,3.02105,30,1,1,16
6.134565,2.471004,28,2,1,12
5.832897,2.144018,27,1,1,20
6.390499,2.701619,27,2,1,16
6.449922,3.048725,29,2,1,16
6.175387,2.263364,30,2,1,12
5.131263,1.442384,26,1,1,11
4.746249,2.666807,35,2,1,16
5.460836,1.771957,27,2,1,9
4.828314,1.139434,26,1,1,13
6.323807,2.634928,43,1,1,12
5.952244,2.263364,49,2,1,12
5.354407,1.665527,34,2,1,9
5.976936,2.288057,44,1,2,16
6.357709,2.668829,27,2,1,11
7.035589,3.028255,37,1,1,12
6.252348,2.563469,36,1,1,16
5.703783,2.014903,29,2,1,12
6.323807,2.411784,47,1,1,12
6.635341,2.723318,37,1,1,18
6.453019,2.76414,32,2,2,16
6.591463,2.7848,29,1,1,15
5.952244,2.551046,37,2,1,16
5.238894,1.550014,43,2,1,12
6.175387,2.486508,27,1,1,13
6.422247,2.733368,42,2,1,18
5.259097,1.570217,28,2,1,12
6.422247,2.733368,31,1,1,16
6.694181,2.887519,40,2,1,13
5.199877,1.981001,30,1,1,18
5.59024,2.88219,39,2,1,13
6.176868,2.487988,36,2,1,16
4.771662,2.69222,31,2,1,12
5.259097,1.570217,36,2,2,12
7.130899,3.218876,42,1,1,16
6.907755,3.218876,36,1,1,16
6.54003,2.628007,35,1,4,16
7.091678,2.997334,37,1,1,16
6.567538,2.696337,47,1,1,13
10.59663,7.041286,32,1,1,16
5.829551,2.140671,32,2,1,12
5.952244,2.263364,45,2,1,15
5.963294,2.274414,29,1,1,16
5.595569,1.906689,39,2,2,16
5.626822,1.714798,39,2,1,12
6.706016,2.793993,34,1,1,16
7.561672,3.467327,44,1,1,16
4.317488,2.238047,48,2,1,18
6.214608,2.813411,45,2,1,18
6.453019,2.76414,44,1,1,13
5.90095,2.212071,25,1,1,16
6.217723,2.228739,25,1,1,12
5.952244,2.263364,39,1,1,12
4.60517,2.302585,32,2,1,12
3.292984,-0.6190392,40,2,1,12
5.441418,2.040221,25,1,1,13
6.442392,2.753513,26,1,1,13
6.517794,2.880208,28,2,1,16
6.134565,2.445686,28,2,1,16
6.797297,3.108417,30,1,4,16
6.694181,3.005302,46,1,1,18
6.453019,2.76414,43,2,1,14
5.441418,1.752539,25,1,1,11.5
6.422247,2.733368,35,1,1,12
7.561672,3.872792,50,1,1,18
7.056175,3.367296,50,2,1,18
3.48714,-0.4248832,46,1,1,13
6.868535,2.77419,48,1,1,16
4.694782,1.229046,47,2,1,16
6.594098,2.787435,26,1,1,16
6.47347,2.78459,36,1,1,13
6.717711,3.028832,39,1,1,22
6.865196,2.993995,44,1,2,12
6.865196,3.176316,48,1,1,16
6.422247,2.733368,50,1,1,13
5.63066,1.993074,37,2,1,13
5.115996,1.532477,40,1,1,6
6.134565,2.445686,35,2,1,13
6.543112,2.671911,39,1,1,12
3.884994,1.68777,29,2,1,13
6.779965,2.973303,31,1,1,13
5.572154,1.883275,48,2,1,13
6.763174,3.074295,34,1,1,15
6.214608,2.525729,29,2,1,15
6.891626,2.797281,38,1,1,15
6.357709,2.668829,32,1,1,12
6.795964,2.701619,26,1,1,13
5.298317,1.89712,30,1,1,12
6.145687,2.926811,27,1,1,20
5.179296,1.623948,35,2,1,12
6.037779,2.125756,32,1,1,12
4.781061,1.785329,30,2,1,12
5.646624,1.957745,28,1,1,12
5.441418,1.752539,34,1,1,11
5.789725,2.100845,41,2,1,12
6.459062,2.547038,41,2,1,16
5.952244,2.263364,37,1,1,10
6.511859,2.705197,43,2,1,16
5.410615,1.855267,31,1,1,12
4.748271,1.752539,26,1,2,16
5.664562,1.975682,32,1,1,12
5.354407,1.665527,34,2,1,12
7.050856,3.361977,39,1,1,18
6.594098,2.682075,31,1,1,18
6.511859,2.82298,26,2,1,16
6.645391,2.956511,33,1,1,16
4.710531,1.532477,34,2,1,11.5
6.868535,3.179655,29,1,3,13
6.422247,2.733368,46,2,4,18
5.846883,2.158004,25,2,1,16
6.963845,3.274965,44,1,1,18
6.827713,3.138833,28,2,1,16
4.748271,1.529395,25,1,1,13
7.313221,2.969415,44,1,1,16
6.047554,2.240891,36,1,1,13
7.399163,3.209508,34,1,1,16
5.886104,2.197225,38,1,1,13
6.56743,2.87855,38,2,2,16
6.54003,2.733368,38,2,1,16
2.71483,-0.9740496,30,2,2,0
6.218945,2.530065,42,1,1,14
5.664562,2.668829,37,2,1,18
7.050856,3.361977,39,1,1,22
5.298317,1.386294,41,2,1,12
6.694181,3.005302,49,1,1,13
5.7291,2.040221,29,2,2,12
5.926926,2.238047,29,2,1,12
7.561672,3.872792,31,1,1,18
5.878136,2.322788,49,2,1,13
5.441418,1.752539,38,2,1,12
6.357709,2.668829,27,2,2,16
5.846883,2.158004,36,2,1,12
6.422247,2.615585,40,2,1,14
3.688879,0.2876821,26,2,1,12
6.355687,2.666807,26,1,1,12
6.73713,2.865929,35,1,1,12
5.259097,2.040221,45,2,1,16
5.354407,1.665527,45,2,2,12
5.441418,1.570217,42,2,2,13
6.56743,2.473085,31,1,1,16
4.471639,0.5596158,33,2,1,13
6.418436,2.729556,30,2,2,13
6.594098,2.905218,50,1,1,13
5.441418,2.668829,38,2,1,16
3.729702,0.040822,28,1,1,16
6.825517,3.136638,33,1,1,16
6.902936,3.214056,43,1,1,12
5.184988,1.629641,36,2,2,12
5.211306,1.522426,44,1,2,12
5.259097,1.570217,32,1,2,12
6.511859,2.599837,33,2,2,13
6.25543,2.566551,50,2,1,20
6.323807,2.634928,28,1,1,16
6.007536,2.318657,40,2,1,16
5.952244,1.857899,25,1,1,13
5.90095,2.499753,39,2,1,14
5.438079,2.036882,32,2,1,13
7.036419,3.229757,40,1,1,16
4.722953,1.504077,47,2,1,13
5.207803,1.518924,28,2,1,9
7.274,3.361977,40,1,1,16
7.246971,3.558092,48,1,1,18
6.963845,3.051822,26,1,1,20
6.511859,2.599837,50,1,1,16
6.047554,2.358675,27,2,1,13
6.252348,2.563469,33,2,1,13
6.175387,2.486508,43,2,1,15
5.952244,1.944911,41,2,1,12
4.214304,1.729397,31,2,1,16
6.763174,2.956511,38,1,1,13
5.846883,2.109214,37,1,2,11
6.001034,2.312155,32,2,2,12
6.763174,2.851151,28,2,1,16
6.645391,2.733368,31,1,1,20
5.789725,1.877702,45,1,1,18
6.134565,2.445686,34,1,1,14
6.87141,2.920167,34,1,1,16
5.207803,2.435215,49,2,1,12
6.620073,2.813411,33,1,1,16
5.664562,1.975682,42,1,1,13
5.585999,2.367124,31,2,1,11
5.32079,1.737271,28,1,2,10
5.233779,2.055725,29,2,2,12
5.010635,1.373049,32,2,2,11
6.442392,2.753513,47,1,1,10
6.694181,2.599837,34,1,1,12
5.952244,2.040221,29,2,1,13
6.55108,2.813411,44,1,1,12
5.50931,1.820431,44,1,1,16
5.846883,2.158004,27,1,2,13
7.059155,3.187954,37,1,1,18
6.950815,3.261935,31,1,1,11
5.595569,1.570217,44,1,1,16
5.441418,1.529395,44,2,1,16
5.7291,1.817077,33,1,1,13
5.441418,1.88607,25,2,1,12
6.938061,3.249181,48,1,1,13
4.828314,1.609438,39,2,2,12
7.393263,3.586601,47,1,2,16
5.7291,2.040221,41,2,2,12
6.905792,3.216912,45,1,1,12
6.725434,2.631089,36,1,1,12
6.694181,3.005302,48,2,1,12
5.233779,1.832582,39,2,1,12
6.155185,2.466305,26,1,1,12
6.252348,2.563469,35,2,1,13
6.175387,2.486508,25,2,1,12
6.357709,2.445686,39,1,1,9
6.357709,2.891973,42,2,2,18
6.827713,3.138833,42,1,2,18
6.252348,2.563469,42,1,2,12
6.252348,2.445686,50,1,1,12
5.532933,1.895347,44,2,1,12
6.820744,3.131865,44,1,1,18
5.711573,1.90491,27,1,1,13
5.651139,1.962259,25,2,1,12
7.050856,3.138833,50,1,1,16
4.624973,1.223775,35,2,1,12
5.942244,2.304658,43,2,2,14
6.645391,2.471004,28,1,1,12
6.175387,2.368725,26,2,1,16
4.683132,1.505078,47,2,1,16
6.175387,2.263364,34,1,1,12
6.56743,2.87855,25,1,1,16
6.047554,2.358675,37,2,1,14
6.831871,2.919847,46,1,1,16
5.108274,1.850177,47,2,1,9
4.941642,1.252763,35,2,2,12
7.233178,3.544298,49,1,1,18
6.134565,2.445686,39,2,1,13
6.357709,2.551046,43,2,1,13
6.001034,2.312155,41,2,1,12
5.521461,1.832582,26,1,1,12
6.001034,2.312155,38,1,1,18
4.892852,1.491655,28,2,2,13
6.453019,2.540996,36,1,2,16
6.357709,2.668829,30,1,1,13
5.354407,1.799059,39,2,1,12
5.818712,2.129833,28,1,1,11
5.035953,1.634756,25,2,1,15
6.175387,2.486508,36,1,1,12
6.422247,2.733368,44,1,1,16
7.161204,3.472325,49,1,1,12
5.728475,2.014903,47,2,1,14
6.645391,2.956511,43,1,1,16
6.357709,2.668829,43,2,1,16
6.55108,2.862201,42,1,1,12
5.818712,2.181126,33,2,1,12
6.175387,2.486508,48,1,1,12
6.647472,2.473085,43,1,1,16
6.648244,2.959365,41,1,1,12
5.789725,2.100845,30,1,1,12
6.381662,2.915926,36,1,1,12
6.175387,2.486508,47,1,1,12
6.511859,2.705197,36,1,1,14
5.41832,1.680651,28,2,1,12
5.991465,2.302585,41,1,1,12
6.047554,2.358675,34,1,1,13
6.214608,2.525729,43,2,2,13
5.354407,1.347074,28,1,1,12
6.175387,2.486508,29,1,1,12
6.517558,2.605535,37,2,1,13
5.664562,1.975682,34,2,1,12
6.040255,2.351375,26,1,1,16
6.645391,2.956511,40,1,1,8
6.907755,3.101093,44,1,1,16
6.323807,2.768459,30,2,1,13
4.009187,1.706602,48,2,1,12
6.367555,2.678676,29,2,1,16
6.032287,2.343407,33,2,1,16
5.934306,2.245427,33,2,1,18
6.024564,2.217902,33,1,1,13
5.717759,2.028879,29,2,1,12
6.288716,2.599837,26,1,1,12
5.664562,1.752539,35,1,1,13
6.015219,2.326339,29,1,1,12
6.214608,2.525729,42,2,1,16
6.825517,3.018855,39,2,1,18
6.203435,2.514555,28,1,1,12
5.392315,1.703436,27,2,1,9
4.405703,1.40997,29,1,4,18
5.482634,2.486901,29,2,4,18
5.180534,1.779337,33,2,1,18
5.153736,2.158004,25,1,4,16
4.460589,1.464857,25,1,4,16
4.748271,1.752539,30,2,1,13
2.445686,-1.728701,49,2,1,12
6.54003,2.851151,46,1,1,13
6.645391,2.956511,46,1,1,22
6.645391,2.956511,50,1,1,12
6.175387,2.283567,44,1,1,12
3.426515,0.718465,44,2,1,12
5.952244,1.926892,42,2,1,13
6.785153,2.97849,42,1,1,12
3.324236,2.631089,28,2,4,16
5.991465,3.283414,28,1,4,16
6.153984,2.392783,34,2,1,12
5.371061,1.787542,25,2,1,9
5.233779,1.544899,30,1,1,12
4.767689,1.156771,45,2,1,12
7.177419,3.370756,37,2,1,20
6.975725,3.169063,43,2,1,20
7.313221,3.401197,44,1,1,20
6.645391,2.956511,45,2,1,14
6.047554,2.358675,33,1,1,12
5.890368,2.019167,25,1,1,12
5.521461,1.832582,33,1,1,10
6.437752,2.525729,26,1,1,12
4.476681,1.586309,34,2,1,16
5.207803,1.518924,44,2,1,12
5.664562,1.975682,49,2,1,12
5.20675,1.517871,49,2,1,12
6.511859,2.82298,49,1,1,12
5.62374,1.375244,28,1,1,16
6.175387,2.486508,43,1,1,12
5.952244,2.263364,34,1,1,13
5.438079,2.604866,43,2,1,18
6.201484,2.394821,45,2,1,13
5.664562,1.975682,26,1,1,12
6.134565,2.445686,29,1,1,10
7.467371,2.967561,50,1,1,13
5.97174,2.282861,37,1,1,12
6.482872,2.793993,37,1,1,12
1.752539,-1.466337,45,2,1,12
6.175387,2.486508,28,1,1,12
5.952244,2.733368,25,2,1,12
5.354407,1.953209,31,2,1,10
5.664562,1.975682,40,2,1,12
6.047554,2.358675,44,2,1,12
6.323807,2.634928,42,1,1,12
6.288716,1.971228,43,1,1,13
5.540879,2.075143,44,2,1,13
5.259097,2.486508,40,2,1,18
6.412828,2.500805,43,1,1,18
5.075174,1.386294,26,2,1,12
5.354407,1.799059,33,2,1,12
6.698458,3.009578,39,1,1,12
5.926926,2.238047,37,1,1,13
6.252348,2.614762,45,2,1,16
5.354407,1.665527,25,2,1,12
5.684952,1.996073,39,2,1,13
6.092006,2.403126,28,1,1,12
2.484907,-0.8472978,46,2,1,0
3.872802,0.6539265,46,2,1,16
5.035953,1.570217,40,2,1,11
2.590267,-0.4054651,35,2,1,13
4.317488,0.6286086,25,2,1,11.5
6.040255,2.351375,41,1,1,12
6.288716,2.376693,33,1,1,12
6.153984,2.241961,34,2,1,12
5.267858,1.578979,34,1,1,12
5.441418,1.88607,32,2,1,12
6.645391,2.551046,37,1,1,12
5.441418,1.752539,26,2,1,12
3.218876,1.427116,30,2,1,13
5.735309,2.04643,32,1,1,12
5.926926,2.46119,44,2,1,16
6.689185,3.000305,35,1,1,12
5.7291,2.040221,40,2,1,16
6.288716,2.599837,31,1,2,16
6.047554,2.358675,45,2,1,12
4.696276,1.295078,41,2,1,12
6.163315,2.525729,42,1,1,12
4.565949,2.486508,49,1,1,12
4.70048,2.215574,30,2,1,13
6.594098,2.905218,40,1,1,13
5.789725,2.100845,33,1,1,12
5.035953,1.164752,33,1,1,12
5.952244,2.145581,30,1,1,12
6.422247,2.866899,42,2,1,13
5.952244,2.263364,37,1,1,12
6.047554,2.358675,47,2,1,14
5.664562,1.975682,48,1,1,10
6.521338,2.832459,38,1,1,12
5.796475,2.107595,39,2,1,12
2.956511,-0.7323679,47,2,1,8
6.395326,2.706446,35,1,1,16
6.645391,2.956511,33,1,1,12
4.64291,0.5485659,34,2,1,12
5.415587,1.726708,30,1,1,12
6.288716,2.599837,40,2,1,12
6.51043,2.72624,35,1,1,12
5.846883,2.158004,34,2,1,13
5.789725,2.100845,48,1,1,12
5.144166,1.455287,41,2,1,12
6.357709,2.486508,44,1,1,13
6.482872,2.531628,34,1,1,12
6.786891,2.874868,42,1,1,16
5.952244,2.425883,34,2,1,13
6.001034,2.129833,43,1,1,16
5.259097,1.570217,50,2,1,12
4.460589,1.059392,32,1,1,12
6.081077,1.922194,29,1,1,13
5.428448,1.739569,29,2,1,16
5.952244,2.263364,31,2,1,16
5.846883,2.158004,44,2,1,12
5.921784,2.232905,35,2,1,13
6.422247,2.733368,29,1,1,12
6.323807,2.768459,36,2,1,15
6.214608,2.525729,41,1,1,15
6.54003,2.851151,49,2,1,18
4.748271,1.347074,34,2,1,13
5.759872,2.148954,44,2,1,15
7.050856,2.956511,47,1,1,13
5.846883,1.857899,26,1,1,12
5.354407,1.665527,44,2,1,13
5.354407,1.665527,36,1,1,13
6.252348,2.563469,40,1,1,12
5.886104,2.197225,42,1,1,12
5.966147,2.302585,40,2,1,13
5.521461,1.966113,26,2,1,13
6.233656,2.495987,38,2,1,12
5.354407,1.799059,44,2,1,12
5.259097,1.703749,30,2,1,12
5.585085,2.058725,42,2,1,12
6.032287,2.343407,41,1,1,12
5.952244,2.263364,37,2,1,12
4.289317,1.293585,45,2,1,12
4.091215,0.6900173,38,2,1,12
6.926804,3.014781,48,1,1,12
6.802395,3.336659,33,1,1,9
5.952244,2.263364,37,1,1,12
4.056604,1.571698,32,2,1,16
5.839124,2.150244,44,1,1,12
6.32725,2.520587,26,2,1,16
5.595569,1.906689,30,2,1,12
5.777891,2.089011,29,2,1,16
6.001034,1.993701,27,2,1,12
6.191261,2.502381,38,1,1,12
5.675611,2.038025,50,2,1,12
5.952244,2.263364,40,1,1,12
5.441418,1.752539,25,1,1,10
6.443887,2.531864,37,1,1,12
6.475492,2.563469,33,2,1,16
6.134565,2.327903,34,2,2,13
5.521461,1.714798,47,2,1,12
6.011667,2.205005,26,1,1,16
5.952244,2.081043,26,1,1,12
5.595569,1.906689,40,2,1,13
6.214608,2.525729,43,1,1,12
6.390499,2.652829,30,2,1,13
6.977299,3.28842,44,1,1,18
6.511831,2.822952,44,2,1,18
6.670084,2.981204,27,1,1,20
5.846883,2.158004,29,2,2,13
6.175387,2.486508,37,2,2,12
4.342806,1.347074,36,2,1,12
6.57655,2.887671,33,2,1,15
5.807218,1.978577,28,1,2,12
5.247024,1.558145,27,2,2,11
5.035953,1.347074,34,2,2,11.5
5.626822,1.937942,49,1,2,13
5.244916,1.843719,33,2,2,12
5.521461,1.883875,49,2,2,11
5.125774,1.436895,31,2,2,12
6.225776,2.536897,25,1,1,12
5.664562,2.109214,33,1,1,11
6.422247,2.733368,49,2,1,13
7.274,3.179655,44,1,1,20
4.930593,1.01857,38,1,1,16
4.219508,2.140066,49,1,1,13
6.119298,2.312635,31,1,1,16
6.694181,2.887519,26,1,1,16
5.449717,1.894369,45,2,2,14
5.66656,1.97768,50,2,1,13
6.511859,2.82298,42,2,2,12
4.892852,1.673976,46,2,1,16
4.135167,0.4462871,31,1,1,12
5.818712,2.129833,38,2,1,12
5.664562,1.975682,29,1,1,11
5.470168,1.781288,36,1,1,10
5.846883,2.445686,47,2,1,13
6.288716,2.599837,41,1,1,9
6.706016,3.017136,32,1,1,14
5.069476,2.073744,26,1,2,12
5.035953,1.944911,34,2,1,12
5.565331,1.876451,28,2,1,16
5.759872,2.070992,26,2,1,16
6.645391,2.733368,46,1,1,12
6.594098,2.722897,33,1,1,13
6.087648,2.398769,33,1,1,12
6.135958,2.447079,41,1,1,12
6.422247,2.733368,43,2,1,12
6.422247,2.327903,40,2,1,12
6.645391,2.956511,48,1,1,12
6.422247,2.733368,42,2,1,15
5.354407,1.665527,41,2,1,12
5.521461,2.120264,50,2,1,12
4.848116,1.446919,33,2,2,12
5.602686,1.508342,29,2,2,12
6.73713,3.04825,29,1,1,12
5.789725,1.983062,49,1,2,8
6.394041,2.705161,38,1,1,12
5.703783,2.014903,40,2,1,12
5.259097,1.570217,41,1,1,10
6.694181,3.005302,32,1,1,16
6.884408,2.790063,30,1,1,20
6.062438,2.255775,34,1,1,12
7.130899,3.218876,38,1,1,12
6.664133,2.857471,49,1,1,11
6.092006,2.403126,29,1,1,12
6.323739,2.452537,47,1,1,12
6.001034,2.312155,38,2,1,13
6.175387,2.486508,38,2,1,12
5.354407,1.665527,30,2,1,12
6.511859,2.599837,28,1,1,12
4.748271,1.752539,26,2,1,12
5.521461,1.832582,42,1,1,12
6.142282,2.453402,40,1,1,10
6.14005,2.268849,34,2,1,12
4.540632,1.449589,40,1,1,8
4.748271,1.347074,32,1,1,13
5.115996,1.714798,38,2,1,18
6.99252,3.080498,45,1,1,16
5.941924,2.135262,44,2,1,16
6.109248,2.302585,35,1,1,12
6.175387,2.537801,43,2,1,12
6.029529,2.340649,33,1,1,12
6.175387,2.486508,26,2,1,13
6.480516,2.791637,36,1,1,12
6.047554,2.358675,44,2,1,12
5.940171,2.251292,46,2,1,12
5.595569,1.906689,26,1,1,12
3.624341,0.2921364,25,2,1,12
5.259097,1.570217,50,2,1,10
6.175387,2.486508,44,1,1,12
6.763174,2.668829,45,1,1,16
6.134565,2.222542,30,2,1,12
4.368782,1.149906,35,2,1,12
4.451019,0.76214,29,1,1,12
5.7291,2.040221,32,1,1,12
6.620073,2.748872,28,1,1,12
6.999563,3.310683,43,1,1,12
5.360193,1.671313,28,1,1,12
6.620073,2.931194,38,1,1,12
5.441418,1.752539,33,1,1,11.5
2.084238,0.0047962,47,2,1,13
5.48224,1.793361,25,2,1,12
5.261095,1.523425,25,1,1,12
6.868535,3.179655,29,2,1,12
4.902421,1.436686,44,2,1,13
5.981802,2.17514,48,1,1,12
6.175387,2.168054,26,1,1,13
6.848332,2.753987,47,1,1,16
6.092006,2.403126,41,2,1,14
5.93713,2.299544,32,2,1,14
5.759872,2.204524,46,2,1,13
6.422247,2.327903,38,2,1,13
4.997212,1.596015,31,2,1,12
6.019477,2.330598,33,1,1,15
6.620073,3.218876,35,1,1,10
5.783825,2.094946,41,2,1,12
6.56743,2.760767,37,1,1,16
5.911422,2.222542,34,2,1,9
5.90095,2.263364,40,2,1,10
6.047554,2.358675,45,1,1,10
6.047554,2.358675,43,2,1,12
6.127597,2.726399,29,2,1,14
5.096578,1.407698,35,1,1,12
5.736572,2.153053,33,1,1,12
5.347107,1.658228,28,1,3,8
5.090678,1.53533,26,1,1,13
6.585031,2.871458,46,1,1,16
6.214608,2.525729,50,1,1,12
4.055124,0.4997758,27,2,1,12
6.49002,2.801141,30,1,1,12
4.595314,1.599582,25,2,1,12
6.963845,3.202645,40,1,1,13
6.428478,2.739599,40,1,1,12
6.279147,2.590267,39,2,1,12
5.703783,2.014903,29,2,1,16
6.323807,2.517145,41,1,1,13
7.338538,3.331205,45,1,1,16
6.214608,2.407946,44,2,1,12
6.276282,2.587403,38,1,1,12
6.403256,2.665586,37,2,1,14
5.7291,1.9679,34,1,1,12
5.207803,1.742067,35,2,1,12
5.307887,1.619007,39,2,1,12
6.261128,2.572249,45,2,1,12
6.047554,2.358675,43,1,1,11
5.337538,1.648659,46,2,1,12
6.092006,2.403126,37,1,1,12
4.094345,1.098612,42,2,1,8
6.175387,2.537801,32,2,1,13
6.868535,3.061872,39,1,1,16
5.154424,1.242401,28,2,2,12
6.365611,2.728025,41,1,1,12
4.60517,1.89712,25,2,1,16
6.511859,2.874274,40,2,1,12
6.806659,2.894636,38,1,1,16
6.252348,2.340325,37,1,1,13
5.622557,1.710534,25,2,1,12
